Day,Treatment,Group,VPD,Sugar,Time,a,da,di,Pdi,Pda,gsw
15,1 mM,b,Low VPD,Sucrose,97,10.37516651,392.678125,232.4348531,22.57899219,38.14521014,0.110265715
15,1 mM,b,Low VPD,Sucrose,98,10.4096589,392.6661896,232.1659618,22.5520883,38.14272562,0.110440566
15,1 mM,b,Low VPD,Sucrose,99,10.40620404,392.6602218,233.2918583,22.66283363,38.14446566,0.111242687
15,1 mM,b,Low VPD,Sucrose,100,10.44823158,392.6120927,237.0213804,23.02443324,38.1386308,0.114618069
15,1 mM,b,Low VPD,Sucrose,101,10.55474609,392.5811572,233.3959995,22.67121541,38.13386691,0.112997612
15,1 mM,b,Low VPD,Sucrose,102,10.56018248,392.5800604,233.9663205,22.72690734,38.13425215,0.113489627
15,1 mM,b,Low VPD,Sucrose,103,10.60116252,392.5366411,237.0335377,23.02315543,38.12722955,0.116401507
15,1 mM,b,Low VPD,Sucrose,104,10.54379325,392.5224475,237.2559871,23.04504227,38.12631456,0.115952069
15,1 mM,b,Low VPD,Sucrose,105,10.63405631,392.501383,238.4597283,23.16243966,38.12505224,0.117964332
15,1 mM,b,Low VPD,Sucrose,106,10.65452757,392.4664153,237.466668,23.06544807,38.12077626,0.117407126
15,1 mM,b,Low VPD,Sucrose,107,10.67528433,392.4421894,237.8021438,23.09812863,38.11858054,0.117927389
15,1 mM,b,Low VPD,Sucrose,108,10.82451145,392.4048023,237.5634475,23.0738193,38.11309187,0.119433552
15,1 mM,b,Low VPD,Sucrose,109,10.86523871,392.3710603,238.9206565,23.20781141,38.11337916,0.1210694
15,1 mM,b,Low VPD,Sucrose,110,10.85029807,392.3565442,240.2451315,23.33446765,38.10870601,0.122060061
15,1 mM,b,Low VPD,Sucrose,111,10.8600738,392.3274797,240.6925662,23.37820895,38.10634429,0.122572741
15,1 mM,b,Low VPD,Sucrose,112,10.84825064,392.30277,243.3750039,23.63874534,38.10393479,0.124843772
15,1 mM,b,Low VPD,Sucrose,113,10.95673169,392.2709958,241.6083473,23.46705716,38.10069472,0.124539078
15,1 mM,b,Low VPD,Sucrose,114,10.95058576,392.2586409,244.366848,23.7333596,38.09688367,0.126992792
15,1 mM,b,Low VPD,Sucrose,115,11.0367216,392.2129957,243.0054778,23.60173598,38.09341113,0.126786505
15,1 mM,b,Low VPD,Sucrose,116,10.97366921,392.2005764,247.2875315,24.01817954,38.09308056,0.130099291
15,1 mM,b,Low VPD,Sucrose,117,11.04649555,392.1732216,245.3546973,23.82977245,38.08934059,0.129140179
15,1 mM,b,Low VPD,Sucrose,118,11.10504021,392.128286,246.0161956,23.89353964,38.08421116,0.130508022
15,1 mM,b,Low VPD,Sucrose,119,11.03218314,392.1224796,248.2649007,24.11209231,38.08389103,0.131853121
15,1 mM,b,Low VPD,Sucrose,120,11.17565224,392.098286,246.8362082,23.97206987,38.0795329,0.132184074
16,0 mM,a,Low VPD,Sucrose,1,0.38281025,395.6029008,121.3957077,11.87046266,38.68332375,0.038315056
16,0 mM,a,Low VPD,Sucrose,2,0.466465784,395.5492233,119.4534698,11.68037722,38.67752141,0.038211704
16,0 mM,a,Low VPD,Sucrose,3,0.612371305,395.5057072,118.7300999,11.60962563,38.67320247,0.038616678
16,0 mM,a,Low VPD,Sucrose,4,0.623347754,395.4379652,115.7095587,11.31381118,38.66500332,0.03905602
16,0 mM,a,Low VPD,Sucrose,5,0.736577967,395.3967716,119.3153674,11.66597807,38.65964769,0.039663414
16,0 mM,a,Low VPD,Sucrose,6,0.798212097,395.3512555,118.4223737,11.57802413,38.65305374,0.040216742
16,0 mM,a,Low VPD,Sucrose,7,0.830971318,395.2923845,120.5846644,11.78910011,38.64622019,0.040930629
16,0 mM,a,Low VPD,Sucrose,8,0.942459552,395.2563845,121.8552847,11.91325732,38.64248503,0.041335507
16,0 mM,a,Low VPD,Sucrose,9,1.05958436,395.1615457,128.1054262,12.52430785,38.63321793,0.043062791
16,0 mM,a,Low VPD,Sucrose,10,4.05958436,395.1151586,129.5478175,12.66516213,38.62818873,0.044055148
16,0 mM,a,Low VPD,Sucrose,11,7.153998547,395.070094,124.6784697,12.18833648,38.62132131,0.043812455
16,0 mM,a,Low VPD,Sucrose,12,7.124934017,395.0404166,128.2951479,12.54145844,38.61707201,0.044260346
16,0 mM,a,Low VPD,Sucrose,13,7.259465854,394.9686746,126.5081938,12.36656651,38.60940734,0.044796852
16,0 mM,a,Low VPD,Sucrose,14,7.29753197,394.9489327,130.2349384,12.73114149,38.60830899,0.045701375
16,0 mM,a,Low VPD,Sucrose,15,7.359385866,394.9021584,131.7270465,12.87694574,38.60356551,0.046374581
16,0 mM,a,Low VPD,Sucrose,16,7.452172243,394.8096745,130.7026245,12.77673512,38.59431787,0.046787841
16,0 mM,a,Low VPD,Sucrose,17,7.529718434,394.7779648,134.9951133,13.19578857,38.58959358,0.048107399
16,0 mM,a,Low VPD,Sucrose,18,7.597535617,394.722739,134.0539627,13.1030605,38.58204433,0.048367507
16,0 mM,a,Low VPD,Sucrose,19,7.654223742,394.6763196,134.4947221,13.14543908,38.57544324,0.048825167
16,0 mM,a,Low VPD,Sucrose,20,7.788407845,394.5937389,135.1539886,13.20929957,38.56569061,0.049836349
16,0 mM,a,Low VPD,Sucrose,21,7.875414621,394.554997,137.252233,13.41437897,38.56192453,0.05083492
16,0 mM,a,Low VPD,Sucrose,22,7.892839627,394.5159002,146.1716431,14.28574885,38.55710277,0.052888838
16,0 mM,a,Low VPD,Sucrose,23,7.996969051,394.4518356,139.4843039,13.63175872,38.54965828,0.052121403
16,0 mM,a,Low VPD,Sucrose,24,7.999280164,394.4200614,143.0995607,13.98503351,38.54643401,0.05293237
16,0 mM,a,Low VPD,Sucrose,25,8.151954577,394.3433839,140.1405091,13.69578066,38.53875317,0.053303031
16,0 mM,a,Low VPD,Sucrose,26,8.165512,394.3045775,154.9007531,15.13813969,38.53459493,0.056883362
16,0 mM,a,Low VPD,Sucrose,27,8.27120802,394.2527387,151.5859674,14.8143415,38.52991679,0.056808734
16,0 mM,a,Low VPD,Sucrose,28,8.338565139,394.1886097,147.6349017,14.42848603,38.52439215,0.056318845
16,0 mM,a,Low VPD,Sucrose,29,8.425265802,394.1359322,147.5593221,14.4214099,38.52007283,0.056899016
16,0 mM,a,Low VPD,Sucrose,30,8.424801813,394.1023838,153.0442643,14.95756967,38.51705184,0.058273266
16,0 mM,a,Low VPD,Sucrose,31,8.550566324,394.0401257,150.8059266,14.73874104,38.51079003,0.058588193
16,0 mM,a,Low VPD,Sucrose,32,8.587638183,394.0237386,158.9199819,15.53163265,38.50888913,0.060999245
16,0 mM,a,Low VPD,Sucrose,33,8.724875029,393.9444482,153.0965456,14.96219084,38.50035931,0.060416916
16,0 mM,a,Low VPD,Sucrose,34,8.771461888,393.9152547,153.8890684,15.0394631,38.49704205,0.060958927
16,0 mM,a,Low VPD,Sucrose,35,8.762951985,393.8646418,159.9158773,15.62846927,38.49212195,0.062573008
16,0 mM,a,Low VPD,Sucrose,36,8.87639903,393.7911579,158.0619394,15.44681837,38.48377741,0.062881494
16,0 mM,a,Low VPD,Sucrose,37,8.935112436,393.7417385,165.4316306,16.16588776,38.47622566,0.065479603
16,0 mM,a,Low VPD,Sucrose,38,9.082052294,393.6726739,158.7948956,15.51629425,38.46686017,0.06459352
16,0 mM,a,Low VPD,Sucrose,39,9.141416646,393.605061,159.9196444,15.62477556,38.45675596,0.065368389
16,0 mM,a,Low VPD,Sucrose,40,9.194307203,393.5675126,164.1158296,16.03363922,38.45040127,0.067037207
16,0 mM,a,Low VPD,Sucrose,41,9.302494948,393.5097383,162.2360049,15.84939021,38.44331225,0.067261752
16,0 mM,a,Low VPD,Sucrose,42,9.372476865,393.4588673,165.9218102,16.20882257,38.43680926,0.06895372
16,0 mM,a,Low VPD,Sucrose,43,9.471064922,393.4054802,171.4081226,16.74405273,38.42992971,0.071531448
16,0 mM,a,Low VPD,Sucrose,44,9.518683455,393.3506415,168.9974123,16.50837606,38.4241405,0.071094769
16,0 mM,a,Low VPD,Sucrose,45,9.620845108,393.2845124,174.274173,17.02364975,38.41726904,0.073726055
16,0 mM,a,Low VPD,Sucrose,46,9.714577166,393.2417059,169.9732095,16.60442655,38.41518933,0.072939328
16,0 mM,a,Low VPD,Sucrose,47,9.691985845,393.1877704,175.581368,17.1513778,38.40790214,0.07478229
16,0 mM,a,Low VPD,Sucrose,48,9.787114968,393.1392865,173.7365684,16.97057833,38.40182363,0.074860838
16,0 mM,a,Low VPD,Sucrose,49,9.938933883,393.0817703,179.4024381,17.52352073,38.39511116,0.078202904
16,0 mM,a,Low VPD,Sucrose,50,10.01167735,392.9902542,175.3811314,17.13043031,38.38549855,0.077264612
16,0 mM,a,Low VPD,Sucrose,51,10.07311099,392.9358993,181.2479598,17.70287953,38.37889761,0.080063812
16,0 mM,a,Low VPD,Sucrose,52,10.12504138,392.8970284,179.1138376,17.49454119,38.37533345,0.079633285
16,0 mM,a,Low VPD,Sucrose,53,10.13101191,392.8426412,184.1696137,17.98811012,38.36950379,0.081766842
16,0 mM,a,Low VPD,Sucrose,54,10.30423775,392.8056734,180.5828559,17.63760942,38.36550825,0.081690452
16,0 mM,a,Low VPD,Sucrose,55,10.33534216,392.7546734,184.3364146,18.00403881,38.36013843,0.083538686
16,0 mM,a,Low VPD,Sucrose,56,10.381986,392.6955766,182.9534671,17.86825814,38.35284483,0.083346004
16,0 mM,a,Low VPD,Sucrose,57,10.48779803,392.6461895,190.1618998,18.57130408,38.34601879,0.087439251
16,0 mM,a,Low VPD,Sucrose,58,10.60337702,392.5739636,190.8919093,18.64284729,38.33947957,0.0887949
16,0 mM,a,Low VPD,Sucrose,59,10.60735557,392.5628669,190.1778077,18.57304917,38.33827677,0.088498151
16,0 mM,a,Low VPD,Sucrose,60,10.75153402,392.467641,189.9312232,18.54955241,38.33018581,0.089644427
16,0 mM,a,Low VPD,Sucrose,61,10.74535691,392.4490281,191.9145759,18.74473601,38.33139507,0.09054777
16,0 mM,a,Low VPD,Sucrose,62,10.8283269,392.3915442,193.1020023,18.86190043,38.32819001,0.091860922
16,0 mM,a,Low VPD,Sucrose,63,10.93456901,392.3579312,196.6650357,19.2098745,38.32479216,0.094602772
16,0 mM,a,Low VPD,Sucrose,64,10.98103211,392.2907377,195.476604,19.09209588,38.31482757,0.094427777
16,0 mM,a,Low VPD,Sucrose,65,11.02646084,392.2472215,198.4572354,19.38131945,38.30683566,0.096413176
16,0 mM,a,Low VPD,Sucrose,66,11.12830111,392.1806086,197.6281451,19.29843423,38.29652743,0.096901022
16,0 mM,a,Low VPD,Sucrose,67,11.19164451,392.1341247,198.8795017,19.4188385,38.28845695,0.098160751
16,0 mM,a,Low VPD,Sucrose,68,11.24029273,392.0651247,203.323473,19.85158138,38.27945989,0.101125363
16,0 mM,a,Low VPD,Sucrose,69,11.29629414,392.0379634,204.634724,19.97805009,38.27382722,0.102415343
16,0 mM,a,Low VPD,Sucrose,70,11.31626045,392.0000279,205.5565678,20.06657615,38.26731734,0.103167926
16,0 mM,a,Low VPD,Sucrose,71,11.36390773,391.9552859,209.260316,20.42674812,38.26034506,0.105906651
16,0 mM,a,Low VPD,Sucrose,72,11.44829052,391.8981568,208.5188061,20.35377389,38.25365502,0.106270886
16,0 mM,a,Low VPD,Sucrose,73,11.56935511,391.834802,207.0873685,20.21385163,38.24709642,0.106546513
16,0 mM,a,Low VPD,Sucrose,74,11.61113291,391.7908665,213.4742753,20.83583317,38.24015385,0.111091949
16,0 mM,a,Low VPD,Sucrose,75,11.63032425,391.7755761,212.4980441,20.73817677,38.23428676,0.110639778
16,0 mM,a,Low VPD,Sucrose,76,11.71067963,391.6832858,216.1832807,21.09566962,38.22137016,0.114003876
16,0 mM,a,Low VPD,Sucrose,77,11.75035891,391.6758342,212.6377457,20.74856433,38.21857316,0.111945399
16,0 mM,a,Low VPD,Sucrose,78,11.85537914,391.6032857,218.6685402,21.33762466,38.2125564,0.117287591
16,0 mM,a,Low VPD,Sucrose,79,11.89527463,391.5690922,217.4250767,21.216808,38.21015668,0.11680087
16,0 mM,a,Low VPD,Sucrose,80,11.97407216,391.539576,219.3843938,21.4084573,38.20808832,0.119057596
16,0 mM,a,Low VPD,Sucrose,81,11.96524048,391.5072212,219.822821,21.45280908,38.20772397,0.119316501
16,0 mM,a,Low VPD,Sucrose,82,12.01919235,391.483834,220.4213312,21.51343305,38.20937477,0.120327429
16,0 mM,a,Low VPD,Sucrose,83,12.13905274,391.4208985,219.5919417,21.43449639,38.20682021,0.120935428
16,0 mM,a,Low VPD,Sucrose,84,12.09871947,391.402576,225.7161116,22.03484688,38.20948257,0.125379014
16,0 mM,a,Low VPD,Sucrose,85,12.17077975,391.3714791,224.5551648,21.92468661,38.21197805,0.125211655
16,0 mM,a,Low VPD,Sucrose,86,12.2441199,391.3338339,225.2381193,21.99411556,38.21307686,0.126563204
16,0 mM,a,Low VPD,Sucrose,87,12.22199039,391.3064469,227.9523872,22.26119301,38.2138939,0.128639052
16,0 mM,a,Low VPD,Sucrose,88,12.2622616,391.2605436,230.5644544,22.51769108,38.21180535,0.131391656
16,0 mM,a,Low VPD,Sucrose,89,12.3576321,391.2304468,229.9349788,22.45728021,38.21067945,0.13190516
16,0 mM,a,Low VPD,Sucrose,90,12.38714113,391.2031887,230.6722631,22.5297831,38.20885474,0.132900844
16,0 mM,a,Low VPD,Sucrose,91,12.30468605,391.1875436,233.9826913,22.85336211,38.20774323,0.135058636
16,0 mM,a,Low VPD,Sucrose,92,12.35828188,391.1612855,234.3691766,22.89066156,38.20442915,0.136031268
16,0 mM,a,Low VPD,Sucrose,93,12.44526471,391.1325758,235.3704789,22.98756818,38.20014641,0.137999122
16,0 mM,a,Low VPD,Sucrose,94,12.51627284,391.06135,234.7676113,22.92792339,38.19191507,0.138265425
16,0 mM,a,Low VPD,Sucrose,95,12.56219339,391.0611564,235.5289601,23.00114648,38.1900168,0.13950594
16,0 mM,a,Low VPD,Sucrose,96,12.49963035,391.0641887,238.7874008,23.31771211,38.18761851,0.142048004
16,0 mM,a,Low VPD,Sucrose,97,12.58472725,391.0155435,238.5248531,23.29097518,38.18106668,0.14281142
16,0 mM,a,Low VPD,Sucrose,98,12.62773784,390.9939629,240.7096563,23.50301942,38.17685939,0.145594501
16,0 mM,a,Low VPD,Sucrose,99,12.62379315,390.9794467,239.6090231,23.39301919,38.17130749,0.144388365
16,0 mM,a,Low VPD,Sucrose,100,12.56233766,390.98435,245.2322981,23.94027633,38.16900732,0.14977124
16,0 mM,a,Low VPD,Sucrose,101,12.63757415,390.9630596,243.2688464,23.74820966,38.16630385,0.148516772
16,0 mM,a,Low VPD,Sucrose,102,12.66689097,390.9461564,244.9811969,23.914585,38.16339869,0.150805627
16,0 mM,a,Low VPD,Sucrose,103,12.59789647,390.9394467,245.7203965,23.98635165,38.16211914,0.150825364
16,0 mM,a,Low VPD,Sucrose,104,12.64205837,390.9275112,246.0133934,24.01542138,38.16169836,0.151708631
16,0 mM,a,Low VPD,Sucrose,105,12.67175118,390.9163177,245.0349175,23.92164736,38.16338664,0.15096042
16,0 mM,a,Low VPD,Sucrose,106,12.64414151,390.913479,247.3044695,24.14436618,38.16493167,0.153225859
16,0 mM,a,Low VPD,Sucrose,107,12.70049951,390.9058016,249.0490442,24.31618346,38.16652746,0.156040979
16,0 mM,a,Low VPD,Sucrose,108,12.68190681,390.8912854,249.1403339,24.32750346,38.16888639,0.155923177
16,0 mM,a,Low VPD,Sucrose,109,12.59937031,390.9264467,250.6313686,24.47673341,38.17799214,0.156662237
16,0 mM,a,Low VPD,Sucrose,110,12.62473555,390.9103177,251.2021415,24.53455991,38.17966101,0.157708642
16,0 mM,a,Low VPD,Sucrose,111,12.60845956,390.9211241,251.4357865,24.55835679,38.18223562,0.157771767
16,0 mM,a,Low VPD,Sucrose,112,12.59776012,390.9221564,252.3082059,24.64368692,38.18252045,0.158721005
16,0 mM,a,Low VPD,Sucrose,113,12.63320612,390.9105112,253.2072297,24.7305963,38.17999216,0.160349616
16,0 mM,a,Low VPD,Sucrose,114,12.58477453,390.9475758,253.5768048,24.76710301,38.18424515,0.16015006
16,0 mM,a,Low VPD,Sucrose,115,12.59762821,390.9172855,253.7001553,24.77930173,38.18151926,0.160511719
16,0 mM,a,Low VPD,Sucrose,116,12.54946327,390.9350919,256.9752294,25.09984815,38.18426962,0.164185756
16,0 mM,a,Low VPD,Sucrose,117,12.58706563,390.9293177,255.140012,24.92084748,38.18409282,0.162258565
16,0 mM,a,Low VPD,Sucrose,118,12.55450275,390.9496403,255.3190658,24.93845461,38.18625855,0.162043532
16,0 mM,a,Low VPD,Sucrose,119,12.57799296,390.964221,255.3047384,24.93813191,38.1893316,0.162307818
16,0 mM,a,Low VPD,Sucrose,120,12.53826934,390.9618984,255.6228688,24.96941145,38.18941766,0.162213786
16,0 mM,a,Low VPD,Sucrose,121,12.47018897,391.000221,255.5701215,24.96418708,38.19305092,0.16117169
16,0 mM,a,Low VPD,Sucrose,122,12.4798141,391.0154145,255.9231458,24.99906202,38.19513303,0.161737577
16,0 mM,a,Low VPD,Sucrose,123,12.45026858,391.0346403,256.4820464,25.05370416,38.19708372,0.162082836
16,0 mM,a,Low VPD,Sucrose,124,12.43356295,391.0488984,255.770017,24.98469457,38.19930656,0.160874633
16,0 mM,a,Low VPD,Sucrose,125,12.43681584,391.0559952,255.8679547,24.99413067,38.1997998,0.16104155
16,0 mM,a,Low VPD,Sucrose,126,12.37530978,391.0830597,256.3448366,25.04133001,38.20338294,0.160824869
16,0 mM,a,Low VPD,Sucrose,127,12.36357544,391.1063178,256.1402161,25.02163006,38.20609566,0.160374736
16,0 mM,a,Low VPD,Sucrose,128,12.24655938,391.1174469,257.2285107,25.12874963,38.20840999,0.160236825
16,0 mM,a,Low VPD,Sucrose,129,12.29632618,391.1493823,254.4883849,24.86139213,38.21203147,0.15728378
16,0 mM,a,Low VPD,Sucrose,130,12.260545,391.1843501,255.4345952,24.95444965,38.21639806,0.157971691
16,0 mM,a,Low VPD,Sucrose,131,12.16023012,391.2358662,256.2590425,25.03526275,38.2218423,0.157636384
16,0 mM,a,Low VPD,Sucrose,132,12.18316816,391.2485759,255.4026142,24.95198932,38.22368977,0.156832654
16,0 mM,a,Low VPD,Sucrose,133,12.10730223,391.2877695,255.6931217,24.98004965,38.22702717,0.15616711
16,0 mM,a,Low VPD,Sucrose,134,12.00730835,391.3356728,255.6504352,24.97564086,38.231342,0.154737544
16,0 mM,a,Low VPD,Sucrose,135,11.96888211,391.3665438,255.214477,24.93236818,38.23331213,0.153658783
16,0 mM,a,Low VPD,Sucrose,136,11.9725041,391.4109308,252.6460289,24.68112264,38.23713845,0.150499231
16,1 mM,b,Low VPD,Sucrose,1,-1.421986845,400.6882264,431.7328935,42.17546026,39.14274456,0.054568702
16,1 mM,b,Low VPD,Sucrose,2,-1.41029365,400.6965812,431.7786083,42.18248958,39.14593969,0.054060622
16,1 mM,b,Low VPD,Sucrose,3,-1.327804445,400.6561618,429.3063543,41.94283802,39.14374043,0.054058631
16,1 mM,b,Low VPD,Sucrose,4,-1.370546699,400.6941296,430.6365535,42.07213326,39.14683201,0.05399558
16,1 mM,b,Low VPD,Sucrose,5,-1.331276837,400.6632263,429.3873784,41.94895559,39.14275252,0.054063195
16,1 mM,b,Low VPD,Sucrose,6,-1.377152426,400.6832909,431.3072386,42.13590627,39.14414616,0.053315867
16,1 mM,b,Low VPD,Sucrose,7,-1.329032308,400.672807,429.6402792,41.97393924,39.14394639,0.053611155
16,1 mM,b,Low VPD,Sucrose,8,-1.378800096,400.6903554,432.3495986,42.23960882,39.1465701,0.052035307
16,1 mM,b,Low VPD,Sucrose,9,-1.40673168,400.6790651,432.1790045,42.22280298,39.14533803,0.053302271
16,1 mM,b,Low VPD,Sucrose,10,-1.376927889,400.6797102,431.1476579,42.1208285,39.14427238,0.053456517
16,1 mM,b,Low VPD,Sucrose,11,-1.356052809,400.6806779,430.9086914,42.0972495,39.14415004,0.05269247
16,1 mM,b,Low VPD,Sucrose,12,-0.074950196,399.8352581,391.133447,38.21170459,39.06182631,0.048453427
16,1 mM,b,Low VPD,Sucrose,13,1.923245862,398.5012896,325.850867,31.83482127,38.93258731,0.049684894
16,1 mM,b,Low VPD,Sucrose,14,3.928706775,397.1718049,260.764047,25.47619549,38.80299705,0.04982425
16,1 mM,b,Low VPD,Sucrose,15,5.346279743,396.2100625,214.156972,20.92329362,38.7100144,0.049688034
16,1 mM,b,Low VPD,Sucrose,16,6.141249441,395.6910299,187.8147248,18.34954043,38.65910173,0.049583972
16,1 mM,b,Low VPD,Sucrose,17,6.368508436,395.4976427,192.8656463,18.8430433,38.64026254,0.052854403
16,1 mM,b,Low VPD,Sucrose,18,6.498412481,395.435933,187.6979488,18.33829278,38.63451871,0.052531447
16,1 mM,b,Low VPD,Sucrose,19,6.650053786,395.3342555,188.2253803,18.38948098,38.62386551,0.053943111
16,1 mM,b,Low VPD,Sucrose,20,6.930105456,395.151578,174.7754493,17.07496717,38.60496567,0.052643063
16,1 mM,b,Low VPD,Sucrose,21,7.181768666,394.9822553,168.5758315,16.4688356,38.58736908,0.05302796
16,1 mM,b,Low VPD,Sucrose,22,7.490792062,394.7448035,170.3145495,16.63796314,38.56246872,0.055843913
16,1 mM,b,Low VPD,Sucrose,23,7.729914395,394.5961583,162.9618612,15.91933972,38.54711925,0.055742489
16,1 mM,b,Low VPD,Sucrose,24,7.871208763,394.4793518,171.5488432,16.75751941,38.53418813,0.059119398
16,1 mM,b,Low VPD,Sucrose,25,8.101235287,394.3404162,164.653792,16.08375013,38.52005253,0.058969253
16,1 mM,b,Low VPD,Sucrose,26,8.194404857,394.2607065,165.8718271,16.20234659,38.51135376,0.060008603
16,1 mM,b,Low VPD,Sucrose,27,8.292761399,394.2037065,168.8738171,16.49447154,38.50319682,0.061615745
16,1 mM,b,Low VPD,Sucrose,28,8.457951608,394.1039645,163.5810112,15.97687469,38.49193503,0.061349013
16,1 mM,b,Low VPD,Sucrose,29,8.501246283,394.0154161,169.9126265,16.59457141,38.48164255,0.063542753
16,1 mM,b,Low VPD,Sucrose,30,8.626095971,393.9643515,164.7567169,16.09071314,38.47592673,0.062961449
16,1 mM,b,Low VPD,Sucrose,31,8.724265471,393.9156418,168.5643382,16.46231151,38.47054527,0.064836269
16,1 mM,b,Low VPD,Sucrose,32,8.829203009,393.8439966,166.2422359,16.2352771,38.46294765,0.064924991
16,1 mM,b,Low VPD,Sucrose,33,8.880707494,393.7707385,170.9344399,16.69366957,38.45613909,0.066787173
16,1 mM,b,Low VPD,Sucrose,34,9.069361931,393.682932,165.7035984,16.18204639,38.44572798,0.066581287
16,1 mM,b,Low VPD,Sucrose,35,9.084735702,393.6314158,174.9237945,17.08133291,38.43816259,0.069700236
16,1 mM,b,Low VPD,Sucrose,36,9.176356753,393.5518029,175.1949073,17.10734414,38.42934838,0.070526186
16,1 mM,b,Low VPD,Sucrose,37,9.221449829,393.5128996,177.3640112,17.31855512,38.42422597,0.071639297
16,1 mM,b,Low VPD,Sucrose,38,9.354130294,393.4190931,177.1875373,17.30104668,38.41445171,0.072645716
16,1 mM,b,Low VPD,Sucrose,39,9.535015532,393.3300608,176.5201268,17.23651546,38.40717655,0.073848634
16,1 mM,b,Low VPD,Sucrose,40,9.611306384,393.2758028,178.4277572,17.42316858,38.40271668,0.075165792
16,1 mM,b,Low VPD,Sucrose,41,9.636885805,393.2115769,191.9074856,18.73902569,38.39559367,0.080794764
16,1 mM,b,Low VPD,Sucrose,42,9.80047614,393.137093,184.9389199,18.05749305,38.38602674,0.079280989
16,1 mM,b,Low VPD,Sucrose,43,9.943126461,393.0460284,182.7649858,17.84422581,38.37497678,0.079591867
16,1 mM,b,Low VPD,Sucrose,44,10.0126961,392.9918993,183.6809463,17.93224387,38.36667177,0.080546304
16,1 mM,b,Low VPD,Sucrose,45,10.0365406,392.9261574,185.8718637,18.14620395,38.36039542,0.081672238
16,1 mM,b,Low VPD,Sucrose,46,10.07667323,392.9004799,186.9752601,18.25469779,38.35951088,0.082479578
16,1 mM,b,Low VPD,Sucrose,47,10.21408884,392.8443509,186.8289667,18.24056309,38.35434245,0.083571736
16,1 mM,b,Low VPD,Sucrose,48,10.35293131,392.7421573,182.3861241,17.80630361,38.34330122,0.08285012
16,1 mM,b,Low VPD,Sucrose,49,10.43131451,392.7028347,185.8487013,18.14289945,38.33638865,0.08498702
16,1 mM,b,Low VPD,Sucrose,50,10.41164243,392.6808992,189.1888981,18.46725491,38.3306755,0.08631589
16,1 mM,b,Low VPD,Sucrose,51,10.53733912,392.6041894,191.4475916,18.68663069,38.32092862,0.088457616
16,1 mM,b,Low VPD,Sucrose,52,10.56137652,392.5735443,193.7740607,18.91229184,38.31506348,0.089788316
16,1 mM,b,Low VPD,Sucrose,53,10.60720077,392.527383,193.4228104,18.87652696,38.30754869,0.090033577
16,1 mM,b,Low VPD,Sucrose,54,10.6433099,392.4862862,194.7341731,19.00307218,38.30064907,0.091000884
16,1 mM,b,Low VPD,Sucrose,55,10.77002242,392.4223829,194.1423704,18.94445637,38.29266479,0.091834424
16,1 mM,b,Low VPD,Sucrose,56,10.83536352,392.3806732,194.9720078,19.02542986,38.28862955,0.092831758
16,1 mM,b,Low VPD,Sucrose,57,10.91696355,392.3092861,195.2013865,19.04745043,38.28093545,0.093691573
16,1 mM,b,Low VPD,Sucrose,58,10.95581542,392.254157,198.7308649,19.3912011,38.27427231,0.095898149
16,1 mM,b,Low VPD,Sucrose,59,11.04700136,392.2505764,197.7859016,19.2980544,38.2720553,0.096201429
16,1 mM,b,Low VPD,Sucrose,60,11.0518831,392.2223506,198.9391916,19.40960394,38.26737418,0.096876798
16,1 mM,b,Low VPD,Sucrose,61,11.10238026,392.156286,199.5350152,19.46683222,38.25915274,0.097678156
16,1 mM,b,Low VPD,Sucrose,62,11.18657673,392.1200924,199.5400009,19.46581348,38.25266385,0.098443912
16,1 mM,b,Low VPD,Sucrose,63,11.2002499,392.0645441,206.764389,20.17004094,38.2462277,0.102732853
16,1 mM,b,Low VPD,Sucrose,64,11.33809967,392.031415,204.4364936,19.94257742,38.24227614,0.102662399
16,1 mM,b,Low VPD,Sucrose,65,11.42131108,391.9758665,202.740734,19.7774985,38.23751625,0.102457249
16,1 mM,b,Low VPD,Sucrose,66,11.38691896,391.9553827,204.0551515,19.90447113,38.23311757,0.10292069
16,1 mM,b,Low VPD,Sucrose,67,11.41448593,391.9331246,204.820304,19.97831322,38.22942633,0.103637796
16,1 mM,b,Low VPD,Sucrose,68,11.48354541,391.8937375,204.9503314,19.99084452,38.2252945,0.104369061
16,1 mM,b,Low VPD,Sucrose,69,11.53957925,391.8500278,206.8120319,20.17228678,38.22075079,0.106042083
16,1 mM,b,Low VPD,Sucrose,70,11.53962601,391.845931,207.0611521,20.19619363,38.21960911,0.106188614
16,1 mM,b,Low VPD,Sucrose,71,11.65550669,391.7705116,206.2743103,20.1181255,38.2097427,0.106819348
16,1 mM,b,Low VPD,Sucrose,72,11.69985262,391.7691567,206.8649881,20.17515193,38.20850659,0.107594975
16,1 mM,b,Low VPD,Sucrose,73,11.75560365,391.7302858,207.5602764,20.2427963,38.20440268,0.108575334
16,1 mM,b,Low VPD,Sucrose,74,11.77660554,391.6857374,208.6537967,20.34843864,38.19816999,0.109500307
16,1 mM,b,Low VPD,Sucrose,75,11.78164025,391.6806083,209.8993066,20.46916243,38.19628623,0.110359269
16,1 mM,b,Low VPD,Sucrose,76,11.84201418,391.6363825,210.5387652,20.53062322,38.19030193,0.11137916
16,1 mM,b,Low VPD,Sucrose,77,11.89541994,391.6097051,210.8200948,20.5571115,38.18594417,0.11209175
